Index,Date,TA.Charge.BPD,TA.OH.PSIG,TA.Tray4.F,TA.OH.F,TA.RECV.PCT,TA.RECV.PSIG,TA.RECYCLE.TO.CONTACT.BPD,TA.RECYCLE.TO.CONTACT.F,TA.TRAY39.F,TA.TRAY45.F,TA.DP.PSIG,TA.BTM.PSIG,TA.BTM.LEVEL.PCT,TA.BTM.REBOIL.OUT.F,TA.TOP.REBOIL.OUT.F
521,10/2/21 13:00,11711.62402,99.00970459,134.2590332,132.8948975,2.70399189,100.2197266,6512.643555,84.38568115,164.7277985,179.2205811,0.369946361,98.64807892,79.02069092,304.0283203,195.3887939
522,10/2/21 6:00,10292.99805,100.1281662,135.2674255,133.7027435,5.867975235,100.3451996,6498.686035,81.63168335,166.937561,180.2093506,0.112772517,100.0195923,81.60887146,303.8210144,193.5192413
524,10/1/21 6:00,11525.28027,99.78504181,135.2336426,133.7151489,9.988446236,99.72848511,6481.477051,82.39331055,167.5389709,180.1260986,0.20478794,99.5802536,79.27041626,304.0903625,194.2662659
525,9/30/21 13:00,10813.19336,99.418396,135.5842438,133.8822021,0.961031139,100.3470078,6508.5,89.59447479,168.9020538,180.8129578,0.352799624,99.09919739,80.27563477,299.4829712,194.1371155
526,9/30/21 6:00,9653.930664,100.1091003,136.0984344,134.333252,13.15703106,100.347435,6523.826172,87.95090485,169.1802979,182.9576416,0.196095854,99.86850739,82.47559357,301.0194702,196.6538849
527,9/29/21 13:00,9149.017578,98.86322021,134.0759277,132.6751709,1.858140945,99.80316162,6490.07373,84.57641602,165.8966064,179.9560547,0.341033936,98.52218628,80.37414551,304.4250488,194.0032959
528,9/29/21 6:00,11061.43359,100.1292725,135.1312714,133.5723419,3.796308756,100.1720047,6504.793457,82.62071228,167.1327515,181.2715759,0.105975546,99.95236206,79.94483948,307.7336426,196.4843597
529,9/28/21 13:00,9550.827148,99.32098389,135.1348877,133.4350586,0.356024414,100.670723,6495.656738,88.12255859,169.7174072,184.6740875,0.206001282,99.06234741,82.94219971,306.8664551,198.5565186
530,9/28/21 6:00,11026.80957,99.72476196,135.5712891,133.8867188,4.247694969,100.0061035,6517.989258,85.27679443,170.3277588,184.6282959,0.235748291,99.44915771,79.65545654,308.6853027,201.574707
531,9/27/21 13:00,11856.83789,100.2250671,135.7818604,133.7585449,2.525649071,100.6762466,6490.270508,84.92127228,169.6746826,183.2885742,0.109317906,100.1789169,84.21048737,308.013916,196.6369781
532,9/27/21 6:00,10607.52539,99.62252808,135.7696533,133.9119873,9.704918861,99.72315979,6496.687988,80.58692932,170.8381653,184.5733643,0.163597137,99.45893097,79.10154724,308.8085938,201.7761383
533,9/26/21 13:00,11323.5625,99.11727905,135.2111816,133.3407593,2.756777287,99.8916626,6474.037109,83.77532959,170.3460693,185.0860596,0.249481201,98.85177612,77.20184326,307.9589844,203.3813477
534,9/26/21 6:00,11773.18164,99.22327423,135.0075989,133.3099365,6.815784454,99.45814514,6486.927246,80.08816528,168.951828,184.231781,0.26534462,98.92333984,78.63582611,308.8210754,202.2596741
535,9/25/21 13:00,11236.85742,100.411026,135.8639069,133.8586578,1.685070157,101.1268082,6521.148926,83.30709839,168.061142,182.6124115,0.202261582,100.2080002,83.40605927,304.8873596,196.7241821
536,9/25/21 6:00,11361.31348,99.59510803,135.1770172,133.4002533,4.062452793,99.77036285,6485.348145,79.9911499,168.4494171,183.305069,0.177990004,99.4078064,79.36676025,308.9868469,199.2303619
538,9/24/21 6:00,11407.27246,99.86579895,135.8566895,134.0484619,8.906936646,99.69127655,6464.27832,80.24609375,170.9750519,185.6435394,0.147655189,99.70909119,79.55057526,310.3624573,202.0012817
539,9/23/21 13:00,11291.5625,99.52201843,136.3460083,134.2474976,1.717117906,100.0159683,6491.212891,81.26789093,172.1589813,186.0621185,0.194745526,99.36186218,81.02668762,307.9132385,201.9555206
540,9/23/21 6:00,10743.54492,99.56360626,135.5072021,133.8226318,8.510912895,99.47205353,6489.004395,80.30700684,169.9462891,184.9822998,0.260932922,99.30267334,77.92053223,309.6923828,203.8574219
541,9/22/21 13:00,12079.95508,99.27749634,135.8819275,134.1343689,7.705924034,99.93937683,6700.048828,83.78448486,171.2677002,184.3972931,0.377655029,99.1033783,77.52495575,311.2015686,202.0121002
542,9/22/21 6:00,10330.59863,100.3367004,136.5642242,134.9544525,11.81364918,100.1610489,6826.050781,82.50875854,170.4642792,182.9570618,0.149302647,100.1873932,81.85329437,308.699585,197.4467468
543,9/21/21 13:00,11456.23438,99.28696442,138.3078156,136.0368958,11.35414696,99.51177216,6482.025879,83.53553009,172.0179596,180.9814453,0.216869652,99.09149933,79.50830078,299.9728394,192.6973724
544,9/21/21 6:00,11720.81641,99.61667633,138.799469,136.4981079,1.750491142,99.64771271,6508.581543,81.67479706,172.7673187,182.8550262,0.096026838,99.51889801,81.13564301,304.0879211,194.4953308
545,9/20/21 13:00,10063.4668,99.03914642,139.3059692,136.7822418,2.01833415,100.1822357,6490.882813,88.34269714,171.8747559,181.0180664,0.312058657,98.72862244,81.03262329,303.2095032,193.2444611
546,9/20/21 6:00,10918.52734,99.1627655,139.6205444,137.1865387,5.78472805,99.46921539,6491.769531,84.42688751,172.7583923,185.9375,0.220961094,98.90707397,79.1032486,314.1644287,202.939743
547,9/19/21 13:00,10878.33691,98.69654846,138.2581787,135.8038483,2.422799826,99.24456024,6526.873047,88.57922363,174.0791626,192.6513672,0.295755595,98.39987946,79.68387604,323.9707336,212.2366791
552,9/15/21 13:00,9393.37207,99.06005859,132.9101563,131.5429688,4.125958443,99.57275391,6496.369141,86.80267334,160.1318359,175.6286774,0.400543213,98.68240356,80.02471924,319.7937012,188.1164703
553,9/15/21 6:00,9712.271484,99.39189148,133.2786713,132.0257111,4.491803169,99.44156647,6512.019043,83.61003876,161.1107635,177.8638611,0.175205365,99.22396851,78.82597351,321.7989807,191.5558472
554,9/14/21 13:00,8074.641113,99.3565979,133.8013611,132.2315674,6.845769405,100.1000595,6477.811035,88.39206696,168.2200623,190.1643524,0.425409168,98.9128952,79.9773941,320.7050476,202.8983459
555,9/14/21 6:00,11633.38672,99.94678497,134.8306732,132.9914398,6.722508907,100.1021423,6508.125488,84.56689453,165.1075897,182.7984924,0.32918492,99.58161926,80.38183594,315.1270447,197.011734
556,9/13/21 13:00,11358.0625,98.11707306,133.2733154,131.5490723,5.721469402,99.01885986,6517.276855,88.230896,166.6015625,186.6729736,0.457763672,97.62268829,76.02539063,322.4731445,203.8879547
557,9/13/21 6:00,11527.93457,100.2824707,135.2945251,133.1945343,0.930711806,100.4388199,6478.580566,84.97563171,165.7946625,182.4071655,0.152902022,100.1291809,83.38726044,316.1639709,196.2330322
558,9/12/21 13:00,11397.06738,99.26984406,134.0641937,132.6114349,3.796936035,100.0654297,6509.453613,84.81518555,166.1860199,183.4714966,0.44578734,98.80404663,81.09572601,316.6253052,197.8821564
559,9/12/21 6:00,11769.73047,99.47662354,134.7290039,132.7026367,3.041427135,99.79400635,6480.095703,81.92596436,164.5874023,181.3568115,0.286102295,99.19052124,78.11126709,318.1030273,198.0499268
560,9/11/21 13:00,11135.49707,99.27063751,134.4055176,132.8491211,5.807162285,100.1953125,6497.201172,87.13074493,166.5618896,183.5357666,0.402832031,98.86780548,80.11932373,315.7897949,199.3896484
561,9/11/21 6:00,11684.90625,99.36904907,134.2132568,132.7423096,4.648077011,99.76654053,6536.401855,82.63245392,163.7023926,180.3283844,0.242614746,99.14246368,77.83050537,318.1213379,195.8679352
562,9/10/21 13:00,9305.852539,99.11689758,132.8449097,131.8508606,6.930984974,100.0613861,6510.219727,85.09162903,156.5264435,170.8078156,0.372332335,98.72354889,81.59100342,312.4195251,183.9097443
563,9/10/21 6:00,9266.265625,98.80599976,133.2855225,131.854248,6.552975655,99.16229248,6466.553223,81.97937775,159.1888428,172.7661133,0.347900391,98.45809937,79.29382324,315.3564453,185.6536865
564,9/9/21 13:00,11571.80762,99.16534424,134.2681885,132.8186035,4.107879639,100.1647949,6519.771484,87.82196045,166.8731689,183.6151123,0.457763672,98.60229492,79.50286865,310.2661133,198.8983154
565,9/9/21 6:00,9349.273438,100.8590698,136.1358643,134.0057373,3.457158804,100.9491043,6488.17334,86.1419754,166.104126,183.303833,0.155639648,100.7011414,84.91363525,311.4074707,195.6634521
566,9/8/21 13:00,10595.16895,99.52468872,134.5153809,132.9986572,6.741398335,100.3448563,6473.917969,89.68658447,165.3198242,183.6425781,0.569915771,98.99597931,81.21337891,312.6953125,197.5830078
567,9/8/21 6:00,10165.31738,99.20664978,134.7267456,132.992691,11.36582851,99.33840179,6528.939941,86.29426575,165.4339752,183.990509,0.283820271,98.92282867,85.06304169,308.9319153,194.9426727
568,9/7/21 13:00,10698.40723,98.31336975,133.5479736,132.3303223,8.3791008,99.02535248,6496.460449,89.6194458,166.5374756,185.1959229,0.542723358,97.78004456,80.50602722,312.2009277,198.5565186
570,9/6/21 13:00,8936.12207,99.58921814,135.8778687,133.7736511,9.447673798,100.1359634,6488.362305,90.94076538,170.8512573,185.540741,0.318557262,99.2706604,85.65288544,309.975647,197.0419312
571,9/6/21 6:00,11313.70508,99.76730347,136.4959717,134.3261719,5.631453514,100.2044754,6533.194336,87.20398712,172.2015381,185.4522705,0.29296875,99.43771362,83.08868408,308.5876465,197.9065094
572,9/5/21 13:00,9011.561523,99.50341034,136.4090729,134.5169678,2.302614927,100.3079147,6495.894531,89.81230927,172.270813,185.986618,0.345904022,99.16327667,83.6056366,310.7375793,197.5231323
573,9/5/21 6:00,9710.097656,99.23401642,136.0839844,133.9111328,4.684596062,99.31656647,6503.259277,87.73345947,172.253418,186.6088867,0.244903564,99.02114868,79.44030762,315.826416,199.7894287
574,9/4/21 13:00,8268.44043,99.15598297,136.5939026,134.5531158,4.638248444,99.86167908,6530.735352,89.67092133,172.850296,187.2465515,0.39967224,98.75371552,83.61445618,311.7388,199.3083801
575,9/4/21 6:00,11435.62402,99.51324463,136.416626,134.3078613,8.165755272,99.659729,6535.213867,86.93389893,173.0438232,188.2904053,0.295257568,99.19739532,78.02124023,318.8293457,202.734375
576,9/3/21 13:00,10935.34863,99.86393738,135.8824158,134.0240631,2.735925198,100.7320175,6690.619141,91.85288239,169.9528046,182.8317871,0.271670103,99.60722351,83.71355438,305.785614,193.3912811
577,9/3/21 6:00,10400.67188,99.38700104,135.8143921,133.9589233,6.287991047,99.84815216,6506.279785,87.88005066,170.2158661,182.3058929,0.334608167,99.05239868,79.47314453,308.3085327,193.9683838
578,9/2/21 13:00,10213.52539,98.52639771,134.1475677,132.6274719,3.765136719,99.35399628,6512.774902,92.20428467,168.4032288,185.144516,0.408259392,98.1127243,80.69135284,311.3563843,198.5830383
579,9/2/21 6:00,11392.40918,99.32173157,135.2935791,133.2185364,1.949699402,99.72206879,6450.656738,89.36778259,167.5384521,181.3323517,0.217637509,99.07007599,79.64346313,309.1366577,194.5170441
580,9/1/21 13:00,11161.62793,98.60717773,133.9134827,132.1879425,2.427713156,99.66369629,6494.300781,90.67809296,165.6399841,181.4464264,0.467912018,98.1837616,77.42403412,311.6983337,197.0765991
581,9/1/21 6:00,11687.29004,99.65877533,134.9345703,133.0464935,1.26726532,100.145462,6536.795898,87.86894989,166.6385651,182.9628296,0.302703679,99.38749695,80.9225769,311.010437,196.6883698
582,8/31/21 13:00,10922.79004,99.00970459,133.8439941,132.4737549,1.557775497,99.73907471,6501.714844,91.04920197,167.3828125,189.8223877,0.374555111,98.64807892,81.65354919,315.7348633,206.3659821
585,8/30/21 6:00,10841.85742,100.3349304,135.2630615,133.4533691,1.536867023,100.4760742,6522.265625,87.36572266,167.0043945,188.8641357,0.185394287,100.1472473,82.71331787,308.5021973,205.7373047
586,8/29/21 13:00,11016.16797,98.54262543,134.011322,132.1769867,2.173924685,99.5206604,6499.397461,90.87424469,167.9924316,191.4710693,0.356265068,98.18675232,77.71766663,312.6313171,211.9325867
587,8/29/21 6:00,12217.09668,99.68625641,134.4068756,132.710434,12.36651897,99.83278656,6478.07373,86.25335693,165.1284027,187.8298798,0.25188902,99.43829346,77.43863678,310.9836426,209.5569
588,8/28/21 13:00,10178.63672,99.20870972,134.3055725,132.5686646,2.009020329,100.1660919,6496.601074,91.23396301,166.3311462,191.1686554,0.292056143,98.89378357,79.81271362,310.9568176,210.5780792
589,8/28/21 6:00,11767.91406,100.1495438,135.0250244,133.001709,1.797640085,100.3234863,6482.471191,87.60223389,164.5019531,188.6108398,0.15335083,99.9710083,81.61468506,312.7197266,207.2693024
590,8/27/21 13:00,11458.375,99.03193665,133.8972321,132.3215027,1.511671424,99.99298859,6398.39502,90.64144135,165.3625031,190.2496338,0.399534762,98.65721893,78.56461334,313.2587585,211.3496399
591,8/27/21 6:00,12003.99902,99.4143219,134.022583,132.4728088,12.24864101,99.58994293,6403.424805,87.38361359,164.4384613,189.753952,0.308487087,99.16175079,74.19132233,313.9257507,211.2478638
593,8/26/21 6:00,11247.8584,100.1898422,135.4921265,133.3770752,2.080551147,100.6139221,6480.512695,87.14905548,166.4550781,187.8916473,0.180198312,100.0097046,82.10308838,310.6539612,205.7373047
594,8/25/21 13:00,11293.03809,99.14956665,134.1295929,132.5911865,2.08421731,100.1408005,6496.209961,90.81989288,164.051239,185.2737885,0.311140984,98.84293365,79.7562027,309.3392334,203.7814789
595,8/25/21 6:00,11792.12891,99.70232391,135.1301422,133.0300293,4.872663021,99.99183655,6509.719727,86.53582764,165.1488342,184.3888245,0.225796759,99.48368835,79.27477264,308.6932678,202.4419861
596,8/24/21 13:00,10832.36426,99.26573181,134.3766022,132.8822479,10.73248291,99.93345642,6508.150391,90.03417969,165.2612762,184.5997162,0.44828108,98.79503632,76.49764252,307.0247498,204.880661
597,8/24/21 6:00,12460.25098,99.4102478,134.4665527,132.7606201,12.47702789,99.38050079,6515.495117,86.47918701,166.1560211,184.7686768,0.286102295,99.12185669,76.87072754,308.4594727,204.6386719
598,8/23/21 13:00,10685.68652,99.09545135,135.4107208,133.6914673,2.875974178,99.6293335,6503.40625,88.51983643,172.3322144,188.5162964,0.363675892,98.7303772,79.48957062,308.1465759,204.9099579
599,8/23/21 6:00,11117.70605,99.77965546,136.4815369,134.3343658,4.037131786,100.0255661,6496.172852,85.68421173,172.811676,186.0912323,0.211112842,99.57511139,80.31648254,309.9333496,200.2624664
600,8/22/21 13:00,12229.60742,99.30569458,137.4054718,134.9203186,0.186812267,100.1662292,6488.658203,90.11277771,174.6221619,188.955307,0.194424003,99.12055206,81.54841614,308.0173035,204.0074463
601,8/22/21 6:00,11051.71289,99.54299927,137.0941162,135.0097656,11.71783352,99.58953857,6463.821289,88.53302002,173.5137939,191.0919189,0.313568115,99.22943115,76.49536133,315.9851074,209.6862946
603,8/21/21 6:00,11727.44727,100.0602722,136.5478516,134.387207,2.242379427,100.2533035,6510.624512,88.1652832,172.9827881,190.3717041,0.148773193,99.91607666,81.72149658,315.5456543,207.4157867
604,8/20/21 13:00,10717.08105,99.90930176,135.4428406,133.8270721,1.361888766,100.6631927,6496.349121,91.38489532,171.6920929,189.2513123,0.274836361,99.61231995,81.9344101,312.5569153,206.3368073
605,8/20/21 6:00,10861.47852,99.71303558,135.0576477,133.2243042,6.295854092,100.0397644,6471.94873,88.59182739,170.6276245,187.7180939,0.250046104,99.41426086,80.27448273,313.9211121,205.4916534
606,8/19/21 13:00,10146.4082,99.30038452,134.6038818,133.0871582,4.627853394,100.3723145,6517.633301,92.48657227,170.4711914,190.7196045,0.340196013,98.89984131,79.89044189,312.0483398,209.1003571
607,8/19/21 6:00,10673.24902,99.60708618,134.2407227,132.7636719,5.463900089,99.85809326,6490.430176,89.91699219,167.2454834,188.6444092,0.281532288,99.34616089,76.21612549,313.7268066,208.1970367
608,8/18/21 13:00,10784.06445,99.27773285,133.5502319,132.0855865,3.53968358,99.98979187,6514.155762,89.34287262,163.8847198,185.7844849,0.349873006,98.93348694,79.31692505,312.9152527,205.1330719
609,8/18/21 6:00,11548.45801,100.0348511,134.1816406,132.6435547,6.197819233,100.2406006,6497.411621,87.26239014,162.4914551,183.451889,0.15277034,99.87857056,81.45405579,311.5836182,201.2005463
610,8/17/21 13:00,10195.44043,100.1058578,134.6367493,132.8865967,11.45552349,100.0654373,6534.972656,86.45291901,163.0307007,184.8929138,0.067816801,100.0465622,81.67736816,309.2362061,202.4883881
611,8/17/21 6:00,10578.1709,100.540802,134.7921295,133.1232452,3.862966061,100.6797714,6490.666016,84.70568848,163.6405792,182.5775146,0.163372204,100.3885345,82.34255981,307.3213196,199.0992432
612,8/16/21 13:00,12280.56445,98.90231323,133.2715759,131.699173,2.494207621,99.66884613,6496.765625,89.61988068,161.3904114,183.5786438,0.450741202,98.4515686,79.45370483,307.6521912,202.4859467
613,8/16/21 6:00,11645.73633,99.77416992,134.2010498,132.598877,3.885123253,100.0549316,6484.37207,86.48987579,162.008667,181.8176422,0.155913219,99.60708618,80.48858643,309.5275879,199.7344971
614,8/15/21 13:00,11801.52539,99.45153809,134.1215973,132.3831635,11.70402431,99.71535492,6510.911133,90.14517975,166.5749664,188.9706573,0.318030745,99.13502502,76.14361572,314.2060242,207.6949921
615,8/15/21 6:00,11796.43164,99.88887024,134.7065582,132.8840485,11.08413506,100.0087738,6490.605469,88.00444794,164.8768921,184.6587372,0.185115963,99.70702362,80.6164856,310.9934692,202.6783905
616,8/14/21 13:00,10922.34277,99.48947906,134.4085083,132.3873138,6.774749756,100.1295547,6505.546875,89.75173187,164.5189362,186.5651398,0.214641407,99.25950623,82.86831665,309.7057495,203.4632416
617,8/14/21 6:00,12193.28516,100.6442337,135.1994476,133.3653412,14.07694149,100.4620209,6478.865723,85.98973083,165.1657867,185.7535553,0.050503131,100.5920639,82.73484039,310.4308472,201.94104
618,8/13/21 13:00,11220.32129,98.57254028,133.895874,131.829834,2.318382263,99.31640625,6508.367676,90.09705353,163.4246826,186.416626,0.379943848,98.20404053,77.83050537,316.2780762,206.8542633
619,8/13/21 6:00,11268.43359,99.80179596,134.114151,132.3486328,5.665572643,99.98019409,6737.114746,86.75031281,160.9322052,179.6833801,0.148325905,99.6543808,80.38713074,310.7499084,197.144577
620,8/12/21 13:00,9847.041016,99.37599182,133.9534149,132.352356,8.616692543,100.6877899,6702.831055,91.33379364,163.5692139,183.3814697,0.340479732,99.0775528,81.39846039,309.8611145,199.2303162
621,8/12/21 6:00,11246.00098,98.83722687,133.4400482,132.0302887,17.16974449,99.03890991,6668.719727,88.38777924,162.8847809,183.5782013,0.33536759,98.52245331,76.16943359,312.8820496,202.6265564
622,8/11/21 13:00,10578.35547,99.492836,134.9901276,133.1538239,7.980883598,100.2141647,6707.192871,90.83802795,168.7204132,187.1793365,0.24326694,99.22819519,83.15427399,310.6209717,202.8039551
623,8/11/21 6:00,12240.61426,99.60832977,135.0424805,133.166626,11.18141365,99.80947113,6707.890625,86.84929657,170.194458,188.4542999,0.273822099,99.30749512,77.81845856,312.7755737,207.2805786
624,8/10/21 13:00,11872.96973,99.34844971,135.0769043,133.2305908,2.622430801,100.012207,6688.333984,91.74194336,170.6085205,188.2080078,0.288391113,99.01428986,80.48248291,310.6506348,207.1838531
625,8/10/21 6:00,10725.99121,99.7467041,135.8843231,133.6364746,6.426445961,100.1774445,6709.914551,89.76796722,171.2761383,188.654007,0.166328162,99.55400848,82.715065,312.5854797,205.5396729
